Reference Number,Easting,Northing,Number of Vehicles,Casualty Severity,Age of Casualty,Accident Date,Hours,Minuts,1st Road Class_A,1st Road Class_A(M),1st Road Class_B,1st Road Class_Motorway,1st Road Class_Unclassified,Road Surface_Dry,Road Surface_Frost / Ice,Road Surface_Wet / Damp,Lighting Conditions_Darkness: no street lighting,Lighting Conditions_Darkness: street lighting unknown,Lighting Conditions_Darkness: street lights present and lit,Lighting Conditions_Darkness: street lights present but unlit,Lighting Conditions_Daylight: street lights present,Weather Conditions_Fine with high winds,Weather Conditions_Fine without high winds,Weather Conditions_Fog or mist – if hazard,Weather Conditions_Raining with high winds,Weather Conditions_Raining without high winds,Casualty Class_Driver,Casualty Class_Passenger,Casualty Class_Pedestrian,Sex of Casualty_Female,Sex of Casualty_Male,Type of Vehicle_Agricultural vehicle (includes diggers etc.),Type of Vehicle_Bus or coach (17 or more passenger seats),Type of Vehicle_Car,Type of Vehicle_Goods vehicle 3.5 tonnes mgw and under,Type of Vehicle_Goods vehicle 7.5 tonnes mgw and over,Type of Vehicle_Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,Type of Vehicle_M/cycle 50cc and under,Type of Vehicle_Minibus (8 – 16 passenger seats),Type of Vehicle_Motorcycle over 125cc and up to 500cc,Type of Vehicle_Motorcycle over 500cc,Type of Vehicle_Motorcycle over 50cc and up to 125cc,Type of Vehicle_Pedal cycle,Type of Vehicle_Ridden horse,Type of Vehicle_Taxi/Private hire car
110047130.0,440436.84,435118.0,2.0,2,43.0,2011-01-28,12,25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,440436.84,435118.0,2.0,2,25.0,2011-01-28,12,25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,428717.0,435610.0,2.0,2,19.0,2011-01-28,15,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110047130.0,436174.0,434668.0,1.0,2,28.0,2011-01-28,21,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,421531.75,442479.9,2.0,2,41.0,2011-01-28,21,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,421531.75,442479.9,2.0,2,22.0,2011-01-28,21,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,421531.75,442479.9,2.0,2,41.0,2011-01-28,21,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,421531.75,441062.0,1.0,2,12.0,2011-01-28,15,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,429953.0,430857.0,2.0,2,45.0,2011-01-28,8,16,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110047360.0,431854.0,434716.0,1.0,1,67.0,2011-01-28,14,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110050090.0,428838.0,434115.0,2.0,2,59.0,2011-01-29,8,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,430506.0,437060.0,2.0,2,28.0,2011-01-29,12,25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110047130.0,432388.0,433805.0,2.0,2,33.0,2011-01-29,15,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,432388.0,433805.0,2.0,2,40.0,2011-01-29,15,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,423519.0,434062.0,2.0,2,72.0,2011-01-29,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110047130.0,422641.0,440091.0,1.0,2,23.0,2011-01-29,21,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,422641.0,440091.0,1.0,2,27.0,2011-01-29,21,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047130.0,422641.0,440091.0,1.0,2,10.0,2011-01-29,21,10,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047400.0,426968.0,439830.0,2.0,2,72.0,2011-01-29,14,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110047420.0,429878.0,434398.0,2.0,2,32.0,2011-01-29,14,40,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110048104.0,428967.0,435475.0,1.0,1,27.0,2011-01-30,21,16,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110048504.0,421531.75,437034.0,2.0,2,66.0,2011-01-30,19,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110048504.0,421531.75,437034.0,2.0,2,35.0,2011-01-30,19,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110048504.0,421531.75,437034.0,2.0,2,35.0,2011-01-30,19,15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110048540.0,436083.0,434785.0,1.0,2,41.0,2011-01-31,21,44,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110050100.0,434804.0,428893.0,2.0,2,43.0,2011-01-31,18,48,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110050184.0,434990.0,436886.0,2.0,2,19.0,2011-01-31,17,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110050184.0,434990.0,436886.0,2.0,2,61.0,2011-01-31,17,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110053190.0,425155.0,434699.0,1.0,2,37.0,2011-02-01,8,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110050720.0,429815.0,434603.0,2.0,2,37.0,2011-02-01,8,53,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110051810.0,430038.0,434035.0,1.0,1,32.0,2011-02-01,14,48,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110051816.0,428581.0,434967.0,2.0,2,20.0,2011-02-01,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110051920.0,427044.0,429414.0,1.0,2,11.0,2011-02-01,17,29,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110052020.0,429307.0,428258.0,1.0,2,13.0,2011-02-01,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110052050.0,430398.0,433646.0,1.0,1,56.0,2011-02-02,16,18,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110052400.0,440436.84,435694.0,1.0,1,21.0,2011-02-02,7,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110053080.0,424889.0,427724.0,2.0,2,47.0,2011-02-02,12,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110053336.0,432513.0,438022.0,2.0,2,47.0,2011-02-02,12,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110053336.0,432513.0,438022.0,2.0,2,49.0,2011-02-02,12,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110053864.0,425012.0,432899.0,1.0,1,11.0,2011-02-02,18,30,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110054110.0,430958.0,435784.0,3.0,1,40.0,2011-02-02,18,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110054110.0,430958.0,435784.0,3.0,2,53.0,2011-02-02,18,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110054110.0,430958.0,435784.0,3.0,2,29.0,2011-02-02,18,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110054110.0,430958.0,435784.0,3.0,2,25.0,2011-02-02,18,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110054660.0,424780.0,428805.0,2.0,2,37.0,2011-02-02,17,50,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110055850.0,430032.0,431016.0,2.0,2,28.0,2011-02-03,15,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110054430.0,424947.0,434437.0,2.0,2,33.0,2011-02-03,6,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110054930.0,435673.0,434812.0,2.0,2,44.0,2011-02-03,9,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110055096.0,427669.0,438860.0,2.0,2,71.0,2011-02-03,11,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110055600.0,440436.84,442479.9,2.0,2,62.0,2011-02-03,16,50,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110055840.0,421531.75,439490.0,2.0,2,52.0,2011-02-03,19,30,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110055850.0,426459.0,428369.0,2.0,2,39.0,2011-02-03,16,25,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110055850.0,426459.0,428369.0,2.0,2,40.0,2011-02-03,16,25,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110056860.0,429208.0,433847.0,1.0,2,18.0,2011-02-04,15,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110056130.0,434670.0,435099.0,1.0,2,20.0,2011-02-04,5,17,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110056190.0,424453.0,427787.0,2.0,2,38.0,2011-02-04,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110056190.0,424453.0,427787.0,2.0,2,38.0,2011-02-04,7,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110056456.0,439013.0,439182.0,1.0,2,38.0,2011-02-04,9,50,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110056650.0,427847.0,436280.0,1.0,1,30.0,2011-02-04,9,28,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110057240.0,426134.0,426769.0,2.0,2,40.0,2011-02-04,13,38,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110057410.0,426036.0,427367.0,1.0,2,15.0,2011-02-04,15,10,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110058280.0,425632.0,436796.0,1.0,2,30.0,2011-02-04,15,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110067490.0,426383.0,428151.0,1.0,1,28.0,2011-02-04,11,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110074056.0,434833.0,438040.0,2.0,2,57.0,2011-02-04,16,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110074056.0,434833.0,438040.0,2.0,2,13.0,2011-02-05,16,19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110058640.0,426569.0,431733.0,1.0,2,63.0,2011-02-05,10,46,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110059144.0,430874.0,434251.0,2.0,2,23.0,2011-02-05,19,52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059144.0,430874.0,434251.0,2.0,2,19.0,2011-02-05,19,52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059144.0,430874.0,434251.0,2.0,2,24.0,2011-02-05,19,52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059144.0,430874.0,434251.0,2.0,2,18.0,2011-02-05,19,52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059144.0,430874.0,434251.0,2.0,2,13.0,2011-02-05,19,52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059144.0,430874.0,434251.0,2.0,2,22.0,2011-02-05,19,52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110064616.0,421531.75,442479.9,1.0,2,57.0,2011-02-06,17,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059740.0,428992.0,428374.0,1.0,2,10.0,2011-02-06,12,26,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110059970.0,436352.0,433783.0,1.0,2,16.0,2011-02-06,14,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110060150.0,427995.0,435194.0,2.0,2,39.0,2011-02-06,16,30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110060440.0,430905.0,436556.0,3.0,2,17.0,2011-02-06,20,24,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110060470.0,430698.0,439043.0,2.0,2,49.0,2011-02-06,17,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110060504.0,431326.0,435605.0,2.0,1,19.0,2011-02-06,21,8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110060550.0,428955.0,435470.0,2.0,2,31.0,2011-02-06,21,44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110060550.0,428955.0,435470.0,2.0,2,25.0,2011-02-07,21,44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110060584.0,436640.0,426478.1,1.0,2,39.0,2011-02-07,5,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110060670.0,431326.0,434119.0,1.0,2,27.0,2011-02-07,6,15,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110062210.0,430476.0,435597.0,2.0,2,22.0,2011-02-07,19,45,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110062210.0,430476.0,435597.0,2.0,2,29.0,2011-02-07,19,45,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110062210.0,430476.0,435597.0,2.0,2,23.0,2011-02-07,19,45,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110063730.0,430277.0,433009.0,1.0,2,23.0,2011-02-08,17,35,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110062730.0,423052.0,437667.0,2.0,2,38.0,2011-02-08,8,50,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110063944.0,426312.0,437887.0,1.0,2,60.0,2011-02-08,14,57,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110069530.0,430061.0,433649.0,2.0,2,22.0,2011-02-08,11,53,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110069690.0,423765.0,438026.0,1.0,2,72.0,2011-02-09,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110065176.0,426189.0,435590.0,1.0,2,72.0,2011-02-09,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110065620.0,427169.0,435874.0,2.0,2,22.0,2011-02-09,16,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110065620.0,427169.0,435874.0,2.0,2,24.0,2011-02-09,16,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110065620.0,427169.0,435874.0,2.0,2,18.0,2011-02-09,16,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110065620.0,427169.0,435874.0,2.0,2,20.0,2011-02-09,16,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110065620.0,427169.0,435874.0,2.0,2,19.0,2011-02-09,16,30,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110065816.0,421531.75,441827.0,1.0,1,72.0,2011-02-09,15,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110066750.0,426905.0,429235.0,1.0,2,26.0,2011-02-10,14,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110066344.0,430418.0,431777.0,2.0,2,38.0,2011-02-10,8,30,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110066344.0,430418.0,431777.0,2.0,2,38.0,2011-02-10,8,30,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110067336.0,426236.0,433053.0,2.0,2,35.0,2011-02-10,14,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110067336.0,426236.0,433053.0,2.0,2,37.0,2011-02-10,14,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110067630.0,428003.0,435411.0,1.0,2,24.0,2011-02-11,18,25,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110068104.0,429797.0,433795.0,2.0,2,20.0,2011-02-11,5,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110068104.0,429797.0,433795.0,2.0,2,20.0,2011-02-11,5,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110068420.0,430016.0,435536.0,2.0,2,39.0,2011-02-11,7,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110068744.0,430714.0,434877.0,2.0,2,31.0,2011-02-11,9,30,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110068820.0,438587.0,429735.0,2.0,2,38.0,2011-02-11,11,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110068820.0,438587.0,429735.0,2.0,2,26.0,2011-02-11,11,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110069570.0,430565.0,433453.0,1.0,2,72.0,2011-02-11,13,20,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110070050.0,431968.0,435832.0,2.0,2,25.0,2011-02-11,21,44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110070050.0,431968.0,435832.0,2.0,2,20.0,2011-02-11,21,44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110079590.0,435728.0,436231.0,2.0,2,16.0,2011-02-12,11,53,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110070136.0,422565.0,427879.0,2.0,2,41.0,2011-02-12,5,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110070136.0,422565.0,427879.0,2.0,1,28.0,2011-02-12,5,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110070610.0,430105.0,431574.0,2.0,2,56.0,2011-02-12,14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110070610.0,430105.0,431574.0,2.0,2,21.0,2011-02-12,14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110070610.0,430105.0,431574.0,2.0,2,39.0,2011-02-12,14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
